日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2014-10-08,600519,-75.79,-76.03,-75.7,-78.7,45653,725030224.0,-4.01,-1.7,-1.27,0.4
2014-10-09,600519,-76.81,-76.69,-76.47,-77.99,36245,578151792.0,-2.0,-0.87,-0.66,0.32
2014-10-10,600519,-77.59,-77.59,-76.88,-78.79,43148,684789408.0,-2.49,-1.17,-0.9,0.38
2014-10-13,600519,-78.69,-80.24,-78.62,-82.44,53176,826349744.0,-4.92,-3.42,-2.65,0.47
2014-10-14,600519,-81.24,-81.32,-79.43,-81.75,28896,449942592.0,-2.89,-1.35,-1.08,0.25
2014-10-15,600519,-81.47,-79.13,-78.9,-81.5,22238,348033856.0,-3.2,2.69,2.19,0.19
2014-10-16,600519,-80.24,-79.13,-78.34,-80.24,23950,377655664.0,-2.4,0.0,0.0,0.21
2014-10-17,600519,-78.51,-78.17,-77.56,-79.51,30977,489885680.0,-2.46,1.21,0.96,0.27
2014-10-20,600519,-78.17,-79.5,-78.06,-79.97,32910,517853728.0,-2.44,-1.7,-1.33,0.29
2014-10-21,600519,-79.42,-78.1,-77.3,-79.79,39911,632422368.0,-3.13,1.76,1.4,0.35
2014-10-22,600519,-78.11,-77.53,-77.19,-78.97,22836,363211440.0,-2.28,0.73,0.57,0.2
2014-10-23,600519,-78.0,-77.56,-76.44,-78.61,31917,508245984.0,-2.8,-0.04,-0.03,0.28
2014-10-24,600519,-77.65,-77.71,-76.8,-78.8,19980,317073600.0,-2.58,-0.19,-0.15,0.17
2014-10-27,600519,-79.45,-78.97,-77.51,-81.34,27971,439570896.0,-4.93,-1.62,-1.26,0.24
2014-10-28,600519,-79.13,-77.84,-77.51,-79.26,20548,325762192.0,-2.22,1.43,1.13,0.18
2014-10-29,600519,-77.79,-78.24,-77.1,-78.99,21423,339064784.0,-2.43,-0.51,-0.4,0.19
2014-10-30,600519,-78.51,-80.86,-78.51,-81.15,49087,764742336.0,-3.37,-3.35,-2.62,0.43
2014-10-31,600519,-80.81,-79.71,-79.51,-81.83,36422,567067440.0,-2.87,1.42,1.15,0.32
2014-11-03,600519,-79.65,-80.71,-79.53,-80.83,24670,384677504.0,-1.63,-1.25,-1.0,0.22
2014-11-04,600519,-80.8,-84.52,-80.8,-84.88,55944,854409056.0,-5.06,-4.72,-3.81,0.49
2014-11-05,600519,-84.83,-89.29,-84.83,-89.88,76720,1131348480.0,-5.97,-5.64,-4.77,0.67
2014-11-06,600519,-89.29,-88.38,-88.07,-89.41,36363,533913216.0,-1.5,1.02,0.91,0.32
2014-11-07,600519,-88.36,-87.57,-87.33,-88.41,41507,613638080.0,-1.22,0.92,0.81,0.36
